VSTD,VDR,VU,LSTER,Energy_Entropy,ZSTD,HZCRR,Start Time (s),End Time (s)
0.22626117,0.9896366,0.5053321,0.3,2.929707,0.018042706674728383,0.14,0.0,1.0
0.26617402,0.9919599,0.26137522,0.3793103448275862,2.6834831,0.02667502587284243,0.1724137931034483,0.5,1.087
