VSTD,VDR,VU,LSTER,Energy_Entropy,ZSTD,HZCRR,Start Time (s),End Time (s)
0.27640817,0.9533241,1.9974862,0.5,2.8766131,0.1849026391628834,0.2,0.0,1.0
0.2720936,0.9620489,1.4776096,0.5609756097560976,2.7106705,0.2004500059821176,0.17073170731707318,0.5,1.337
