VSTD,VDR,VU,LSTER,Energy_Entropy,ZSTD,HZCRR,Start Time (s),End Time (s)
0.34344465,0.9640945,0.3537625,0.5625,2.4802806,0.05769756399739826,0.0625,0.0,0.642
0.3275166,0.9398465,0.04708504,0.7142857142857143,1.221804,0.015971913643589294,0.2857142857142857,0.5,0.642
