Frame,Start Time (s),End Time (s),STE,Volume,ZCR,Silent Ratio,F0,Voiced Ratio
63,1.240,1.260,0.0025086463,0.05008639,0.013636363670229912,0,69.12225705329153,1
64,1.260,1.280,0.0024563407,0.049561486,0.04772727191448212,0,83.8403041825095,1
65,1.280,1.300,0.0027815776,0.052740663,0.0022727272007614374,0,551.25,1
66,1.300,1.320,0.0035128295,0.059269127,0.011363636702299118,0,551.25,1
67,1.320,1.340,0.0071972655,0.0848367,0.027272727340459824,0,96.2882096069869,1
68,1.340,1.360,0.0032614458,0.05710907,0.06818182021379471,0,186.864406779661,1
69,1.360,1.380,0.004099588,0.064028025,0.06363636255264282,0,91.49377593360995,1
70,1.380,1.400,0.0029008489,0.05385953,0.06136363744735718,0,90.0,1
71,1.400,1.420,0.0017925735,0.042338796,0.05000000074505806,0,176.4,1
72,1.420,1.440,0.000113602466,0.010658446,0.013636363670229912,0,69.12225705329153,1
73,1.440,1.460,0.00011484523,0.010716586,0.04545454680919647,0,69.12225705329153,1
74,1.460,1.480,3.6088066e-05,0.006007334,0.029545454308390617,1,69.12225705329153,0
75,1.480,1.500,5.776844e-06,0.0024035065,0.06363636255264282,1,69.12225705329153,0
76,1.500,1.520,2.6835269e-06,0.0016381474,0.12272727489471436,1,69.12225705329153,0
77,1.520,1.540,1.1356602e-06,0.0010656737,0.125,1,69.12225705329153,0
78,1.540,1.560,1.37188945e-05,0.0037039027,0.13181817531585693,1,72.77227722772277,0
79,1.560,1.580,0.00012734227,0.011284603,0.02500000037252903,0,74.49324324324324,1
80,1.580,1.600,0.0005838208,0.024162384,0.034090910106897354,0,83.8403041825095,1
81,1.600,1.620,6.599462e-05,0.008123708,0.09545454382896423,1,69.12225705329153,0
82,1.620,1.640,0.00039374174,0.019842926,0.036363635212183,0,79.31654676258992,1
83,1.640,1.660,0.00021405182,0.01463051,0.04318181797862053,0,69.12225705329153,1
84,1.660,1.680,2.977548e-06,0.0017255574,0.072727270424366,1,75.25597269624573,0
85,1.680,1.700,2.1387623e-06,0.0014624508,0.06363636255264282,1,69.12225705329153,0
86,1.700,1.720,1.2465805e-06,0.0011165037,0.040909089148044586,1,69.5583596214511,0
87,1.720,1.740,3.715067e-06,0.0019274509,0.11136363446712494,1,69.12225705329153,0
88,1.740,1.760,5.229397e-06,0.0022867876,0.08636363595724106,1,69.12225705329153,0
89,1.760,1.780,3.6565984e-06,0.0019122234,0.15000000596046448,1,69.12225705329153,0
90,1.780,1.800,1.8119894e-05,0.0042567467,0.05681818351149559,1,69.12225705329153,0
91,1.800,1.820,0.00030586205,0.017488912,0.034090910106897354,0,551.25,1
92,1.820,1.840,0.00062625937,0.025025174,0.0022727272007614374,0,551.25,1
93,1.840,1.860,0.00027605757,0.016614981,0.00909090880304575,0,69.12225705329153,1
94,1.860,1.880,0.00036305364,0.019053966,0.0,0,69.12225705329153,1
