Frame,Start Time (s),End Time (s),STE,Volume,ZCR,Silent Ratio,F0,Voiced Ratio
64,1.260,1.280,0.00045209637,0.021262558,0.5772727131843567,1,72.29508196721312,0
65,1.280,1.300,0.00017420662,0.013198736,0.19545455276966095,1,69.12225705329153,0
66,1.300,1.320,0.0030255178,0.05500471,0.04772727191448212,0,551.25,1
67,1.320,1.340,0.027418481,0.16558526,0.0022727272007614374,0,551.25,1
68,1.340,1.360,0.012668735,0.112555474,0.022727273404598236,0,265.66265060240966,1
69,1.360,1.380,0.0018381423,0.04287356,0.034090910106897354,1,253.44827586206895,0
70,1.380,1.400,0.00077369437,0.027815362,0.020454544574022293,1,245.0,0
71,1.400,1.420,0.00014825365,0.012175946,0.022727273404598236,1,82.58426966292134,0
72,1.420,1.440,2.9817376e-05,0.005460529,0.09318181872367859,1,79.6028880866426,0
73,1.440,1.460,5.84313e-05,0.007644037,0.08181817829608917,1,69.12225705329153,0
74,1.460,1.480,0.0009832084,0.031356156,0.034090910106897354,1,69.12225705329153,0
75,1.480,1.500,0.00070827577,0.026613452,0.027272727340459824,1,262.5,0
76,1.500,1.520,4.0693198e-05,0.006379122,0.027272727340459824,1,69.12225705329153,0
77,1.520,1.540,7.9178106e-05,0.008898208,0.04772727191448212,1,259.4117647058824,0
78,1.540,1.560,2.0552869e-05,0.004533527,0.18636363744735718,1,69.12225705329153,0
79,1.560,1.580,0.0010523731,0.0324403,0.6909090876579285,1,69.12225705329153,0
80,1.580,1.600,0.0005473001,0.023394445,0.5522727370262146,1,70.67307692307692,0
81,1.600,1.620,0.00013550966,0.011640862,0.13181817531585693,1,69.33962264150944,0
82,1.620,1.640,0.0026098466,0.051086657,0.05000000074505806,1,82.27611940298507,0
83,1.640,1.660,0.003882579,0.062310345,0.040909089148044586,0,81.36531365313652,1
84,1.660,1.680,0.00460948,0.067893155,0.029545454308390617,0,82.27611940298507,1
85,1.680,1.700,0.0067655365,0.08225288,0.020454544574022293,0,245.0,1
86,1.700,1.720,0.007085647,0.08417629,0.022727273404598236,0,81.97026022304833,1
87,1.720,1.740,0.0044154227,0.066448644,0.022727273404598236,0,242.30769230769232,1
88,1.740,1.760,0.0011841094,0.03441089,0.036363635212183,1,237.09677419354838,0
89,1.760,1.780,0.000479659,0.02190112,0.020454544574022293,1,81.97026022304833,0
90,1.780,1.800,0.0013002496,0.036058974,0.022727273404598236,1,239.67391304347825,0
91,1.800,1.820,0.003563347,0.059693776,0.022727273404598236,0,80.76923076923077,1
92,1.820,1.840,0.004264776,0.065305255,0.020454544574022293,0,242.30769230769232,1
93,1.840,1.860,0.0037160579,0.060959477,0.022727273404598236,0,80.47445255474453,1
94,1.860,1.880,0.0041836626,0.06468124,0.020454544574022293,0,80.18181818181819,1
95,1.880,1.900,0.0042687366,0.06533557,0.022727273404598236,0,81.06617647058823,1
96,1.900,1.920,0.005881715,0.07669234,0.022727273404598236,0,242.30769230769232,1
97,1.920,1.940,0.007031881,0.08385631,0.022727273404598236,0,81.97026022304833,1
98,1.940,1.960,0.0056339004,0.07505931,0.022727273404598236,0,85.46511627906976,1
99,1.960,1.980,0.0025244325,0.05024373,0.02500000037252903,1,265.66265060240966,0
100,1.980,2.000,0.000109415545,0.010460189,0.04772727191448212,1,74.24242424242425,0
101,2.000,2.020,9.251001e-05,0.0096182125,0.1090909093618393,1,69.12225705329153,0
102,2.020,2.040,0.0002115054,0.014543225,0.029545454308390617,1,69.12225705329153,0
103,2.040,2.060,0.002244187,0.04737285,0.04545454680919647,1,75.77319587628865,0
104,2.060,2.080,0.0031106202,0.055772934,0.052272725850343704,0,71.82410423452768,1
105,2.080,2.100,0.0012857274,0.03585704,0.03863636404275894,1,279.11392405063293,0
106,2.100,2.120,0.00036674872,0.019150684,0.1977272778749466,1,69.77848101265823,0
107,2.120,2.140,0.00032668296,0.018074373,0.6477272510528564,1,69.12225705329153,0
108,2.140,2.160,0.0002986893,0.01728263,0.625,1,70.22292993630573,0
109,2.160,2.180,0.000107635926,0.010374773,0.3181818127632141,1,69.33962264150944,0
110,2.180,2.200,0.0008790857,0.029649379,0.04772727191448212,1,69.12225705329153,0
111,2.200,2.220,0.0013717922,0.03703771,0.04772727191448212,1,85.46511627906976,0
112,2.220,2.240,0.0012895158,0.035909828,0.04545454680919647,1,84.48275862068965,0
113,2.240,2.260,0.0023621875,0.04860234,0.04545454680919647,1,253.44827586206895,0
114,2.260,2.280,0.0018691497,0.043233663,0.04545454680919647,1,81.06617647058823,0
115,2.280,2.300,0.001478212,0.03844752,0.034090910106897354,1,239.67391304347825,0
116,2.300,2.320,3.949101e-05,0.006284187,0.059090908616781235,1,87.15415019762845,0
117,2.320,2.340,4.0281444e-05,0.0063467664,0.06136363744735718,1,75.25597269624573,0
118,2.340,2.360,2.9358542e-05,0.0054183523,0.05000000074505806,1,69.12225705329153,0
119,2.360,2.380,0.0010111976,0.03179933,0.036363635212183,1,69.12225705329153,0
120,2.380,2.400,0.002304021,0.04800022,0.03863636404275894,1,70.67307692307692,0
121,2.400,2.420,0.0014481306,0.03805431,0.034090910106897354,1,97.56637168141593,0
122,2.420,2.440,0.000674836,0.025977606,0.036363635212183,1,70.0,0
123,2.440,2.460,0.00017665773,0.013291265,0.034090910106897354,1,77.0979020979021,0
124,2.460,2.480,0.00016338368,0.012782163,0.06818182021379471,1,69.12225705329153,0
125,2.480,2.500,0.00090585864,0.030097486,0.10227272659540176,1,551.25,0
126,2.500,2.520,0.0048212246,0.06943504,0.015909090638160706,0,551.25,1
127,2.520,2.540,0.0012828923,0.035817485,0.022727273404598236,1,551.25,0
128,2.540,2.560,0.001989964,0.04460901,0.006818181835114956,1,551.25,0
129,2.560,2.580,0.0067849127,0.08237058,0.0,0,551.25,1
130,2.580,2.600,0.0009965315,0.031567886,0.0022727272007614374,1,551.25,0
131,2.600,2.620,0.0007840239,0.028000427,0.0,0,551.25,0
132,2.620,2.640,0.00028140954,0.016775265,0.013636363670229912,1,69.12225705329153,0
133,2.640,2.660,7.014134e-05,0.008375042,0.05000000074505806,1,69.12225705329153,0
134,2.660,2.680,0.00020955243,0.014475926,0.07500000298023224,1,339.2307692307692,0
135,2.680,2.700,0.0011813657,0.034371,0.03863636404275894,1,106.52173913043478,0
