Frame,Start Time (s),End Time (s),STE,Volume,ZCR,Silent Ratio,F0,Voiced Ratio
1,0.000,0.020,2.4060012e-07,0.0004905101,0.059090908616781235,1,69.12225705329153,0
2,0.020,0.040,2.4152934e-07,0.00049145636,0.09090909361839294,1,69.12225705329153,0
3,0.040,0.060,4.6424213e-07,0.00068135315,0.07727272808551788,1,551.25,0
4,0.060,0.080,1.5904709e-07,0.00039880708,0.12272727489471436,1,69.33962264150944,0
5,0.080,0.100,1.5331132e-07,0.0003915499,0.14204545319080353,1,71.35922330097087,0
6,0.100,0.120,9.243894e-07,0.00096145173,0.059090908616781235,1,69.12225705329153,0
7,0.120,0.140,4.2490694e-07,0.00065184885,0.04318181797862053,1,69.12225705329153,0
8,0.140,0.160,3.208966e-07,0.00056647736,0.07954545319080353,1,551.25,0
9,0.160,0.180,3.036534e-07,0.00055104756,0.0886363610625267,1,69.12225705329153,0
10,0.180,0.200,2.008489e-07,0.00044816168,0.10000000149011612,1,69.12225705329153,0
11,0.200,0.220,1.0951171e-07,0.00033092554,0.11818181723356247,1,69.12225705329153,0
12,0.220,0.240,6.5688866e-08,0.0002562984,0.17045454680919647,1,76.29757785467127,0
13,0.240,0.260,1.606183e-07,0.0004007721,0.072727270424366,1,69.12225705329153,0
14,0.260,0.280,2.7172868e-07,0.00052127603,0.040909089148044586,1,537.8048780487804,0
15,0.280,0.300,3.5637765e-07,0.00059697375,0.06363636255264282,1,69.33962264150944,0
16,0.300,0.320,1.3266595e-07,0.00036423336,0.09090909361839294,1,69.12225705329153,0
17,0.320,0.340,9.403739e-07,0.0009697288,0.14318181574344635,1,69.12225705329153,0
18,0.340,0.360,9.664341e-07,0.0009830738,0.290909081697464,1,69.12225705329153,0
19,0.360,0.380,3.866214e-06,0.001966269,0.06363636255264282,0,69.12225705329153,1
20,0.380,0.400,9.214892e-06,0.003035604,0.0886363610625267,0,71.82410423452768,1
21,0.400,0.420,7.724768e-06,0.0027793467,0.17499999701976776,0,73.25581395348837,0
22,0.420,0.440,3.9407428e-06,0.0019851304,0.18409091234207153,0,71.12903225806451,0
23,0.440,0.460,5.2451494e-05,0.0072423406,0.07727272808551788,0,71.35922330097087,1
24,0.460,0.480,9.169847e-05,0.009575932,0.05000000074505806,0,74.49324324324324,1
25,0.480,0.500,0.000107170614,0.010352324,0.06363636255264282,0,74.7457627118644,1
26,0.500,0.520,0.00015861039,0.012594062,0.05000000074505806,0,69.33962264150944,1
27,0.520,0.540,4.228909e-05,0.0065030064,0.052272725850343704,0,73.01324503311258,1
28,0.540,0.560,1.3093699e-05,0.0036185216,0.040909089148044586,0,71.35922330097087,1
29,0.560,0.580,4.495606e-06,0.0021202844,0.036363635212183,0,79.6028880866426,1
30,0.580,0.600,2.4139438e-06,0.0015536872,0.040909089148044586,0,81.06617647058823,1
31,0.600,0.620,3.2150353e-06,0.001793052,0.029545454308390617,0,80.47445255474453,1
32,0.620,0.640,5.7854836e-06,0.0024053033,0.020454544574022293,0,80.47445255474453,1
33,0.640,0.660,7.980628e-06,0.0028250006,0.034090910106897354,0,81.06617647058823,1
34,0.660,0.680,5.8966743e-06,0.002428307,0.040909089148044586,0,74.49324324324324,1
35,0.680,0.700,3.346713e-06,0.0018294023,0.05454545468091965,0,76.03448275862068,1
36,0.700,0.720,7.614797e-07,0.00087262806,0.036363635212183,1,74.24242424242425,0
37,0.720,0.740,3.4959442e-07,0.0005912651,0.10227272659540176,1,76.03448275862068,0
38,0.740,0.760,1.450198e-05,0.0038081466,0.05681818351149559,0,69.12225705329153,1
39,0.760,0.780,4.988077e-05,0.007062632,0.052272725850343704,0,69.5583596214511,1
40,0.780,0.800,0.00011868155,0.010894106,0.06590908765792847,0,70.44728434504792,1
41,0.800,0.820,0.00011687088,0.0108106835,0.052272725850343704,0,72.53289473684211,1
42,0.820,0.840,2.3613635e-05,0.0048593865,0.04772727191448212,0,113.65979381443299,1
43,0.840,0.860,2.4613993e-05,0.004961249,0.03863636404275894,0,117.9144385026738,1
44,0.860,0.880,2.197671e-05,0.0046879323,0.034090910106897354,0,117.2872340425532,1
45,0.880,0.900,1.831793e-05,0.004279945,0.03181818127632141,0,116.66666666666667,1
46,0.900,0.920,1.8763947e-05,0.0043317373,0.03181818127632141,0,116.05263157894737,1
47,0.920,0.940,1.2222938e-05,0.0034961319,0.036363635212183,0,115.44502617801047,1
48,0.940,0.960,8.347385e-06,0.002889184,0.03181818127632141,0,112.5,1
49,0.960,0.980,1.0432194e-05,0.0032298907,0.02500000037252903,0,110.80402010050251,1
50,0.980,1.000,1.3464158e-05,0.003669354,0.020454544574022293,0,111.92893401015229,1
51,1.000,1.020,0.00010158814,0.010079094,0.05000000074505806,0,70.44728434504792,1
52,1.020,1.040,0.00012701852,0.011270249,0.072727270424366,0,113.07692307692308,1
53,1.040,1.060,0.00011498443,0.01072308,0.072727270424366,0,114.24870466321244,1
54,1.060,1.080,6.7735404e-05,0.008230153,0.06590908765792847,0,114.84375,1
55,1.080,1.100,4.7773724e-06,0.00218572,0.09545454382896423,0,69.12225705329153,1
56,1.100,1.120,3.0470721e-06,0.0017455865,0.31590908765792847,0,69.12225705329153,0
57,1.120,1.140,2.7457459e-06,0.0016570293,0.5295454263687134,0,69.5583596214511,0
58,1.140,1.160,2.028161e-06,0.0014241352,0.47727271914482117,1,71.35922330097087,0
59,1.160,1.180,8.228816e-07,0.0009071282,0.375,1,69.12225705329153,0
60,1.180,1.200,2.2027996e-07,0.00046933992,0.1977272778749466,1,69.12225705329153,0
61,1.200,1.220,3.6882062e-07,0.000607306,0.11363636702299118,1,96.71052631578948,0
62,1.220,1.240,1.9479718e-05,0.0044135833,0.04545454680919647,0,125.2840909090909,1
63,1.240,1.260,2.6571313e-05,0.005154737,0.03863636404275894,0,112.5,1
64,1.260,1.280,1.4238902e-05,0.003773447,0.04545454680919647,0,107.5609756097561,1
65,1.280,1.300,4.00342e-06,0.0020008548,0.03863636404275894,0,69.12225705329153,1
66,1.300,1.320,4.5370466e-06,0.0021300344,0.04318181797862053,0,102.55813953488372,1
67,1.320,1.340,3.554417e-06,0.0018853161,0.04318181797862053,0,98.0,1
68,1.340,1.360,1.2380128e-06,0.0011126603,0.15227273106575012,1,74.7457627118644,0
69,1.360,1.380,7.9837787e-07,0.00089351996,0.13636364042758942,1,69.12225705329153,0
70,1.380,1.400,1.7959405e-06,0.0013401271,0.2590909004211426,1,69.12225705329153,0
71,1.400,1.420,6.8717923e-06,0.0026214104,0.05000000074505806,0,69.12225705329153,1
72,1.420,1.440,1.2036316e-05,0.0034693393,0.05000000074505806,0,110.80402010050251,1
73,1.440,1.460,1.4419714e-05,0.0037973297,0.052272725850343704,0,107.03883495145631,1
74,1.460,1.480,7.646577e-06,0.0027652443,0.05454545468091965,0,106.52173913043478,1
75,1.480,1.500,6.571471e-06,0.0025634882,0.03181818127632141,0,70.0,1
76,1.500,1.520,5.912173e-06,0.002431496,0.03863636404275894,0,106.00961538461539,1
77,1.520,1.540,7.0128144e-06,0.002648172,0.05000000074505806,0,106.00961538461539,1
78,1.540,1.560,1.4090832e-05,0.0037537757,0.06590908765792847,0,69.5583596214511,1
79,1.560,1.580,2.4203942e-05,0.00491975,0.07500000298023224,0,99.32432432432432,1
80,1.580,1.600,2.3603834e-05,0.004858378,0.052272725850343704,0,95.8695652173913,1
81,1.600,1.620,1.00635825e-05,0.003172315,0.03863636404275894,0,92.6470588235294,1
82,1.620,1.640,6.3070156e-06,0.0025113772,0.052272725850343704,0,73.99328859060402,1
83,1.640,1.660,7.2579803e-07,0.0008519378,0.05000000074505806,1,69.12225705329153,0
84,1.660,1.680,1.0041558e-06,0.0010020757,0.059090908616781235,1,69.12225705329153,0
85,1.680,1.700,6.2070643e-07,0.00078784925,0.08636363595724106,1,69.33962264150944,0
86,1.700,1.720,1.3057881e-06,0.0011427109,0.034090910106897354,1,69.12225705329153,0
87,1.720,1.740,4.0806417e-06,0.0020200599,0.03181818127632141,0,69.12225705329153,1
88,1.740,1.760,3.5258267e-06,0.0018777185,0.12727272510528564,0,99.32432432432432,1
89,1.760,1.780,4.414055e-06,0.0021009652,0.10681818425655365,0,105.50239234449761,1
90,1.780,1.800,3.827223e-06,0.001956329,0.04545454680919647,0,98.4375,1
91,1.800,1.820,2.940538e-06,0.0017147997,0.04545454680919647,0,96.2882096069869,1
92,1.820,1.840,6.801941e-06,0.0026080532,0.040909089148044586,0,102.55813953488372,1
93,1.840,1.860,1.6863325e-05,0.004106498,0.036363635212183,0,101.61290322580645,1
94,1.860,1.880,1.4505541e-05,0.003808614,0.040909089148044586,0,96.71052631578948,1
95,1.880,1.900,2.073293e-06,0.0014398934,0.04772727191448212,0,69.12225705329153,1
96,1.900,1.920,1.9855693e-06,0.0014091023,0.029545454308390617,1,69.12225705329153,0
97,1.920,1.940,1.5531673e-06,0.0012462613,0.022727273404598236,1,72.77227722772277,0
98,1.940,1.960,4.518515e-06,0.00212568,0.03181818127632141,0,75.0,1
99,1.960,1.980,1.0303827e-05,0.0032099576,0.029545454308390617,0,94.23076923076923,1
100,1.980,2.000,8.513511e-06,0.0029177922,0.034090910106897354,0,91.49377593360995,1
101,2.000,2.020,5.9013414e-06,0.0024292676,0.03181818127632141,0,89.63414634146342,1
102,2.020,2.040,1.5938815e-06,0.0012624902,0.027272727340459824,1,69.12225705329153,0
103,2.040,2.060,6.3740055e-07,0.0007983737,0.21136364340782166,1,69.12225705329153,0
