Frame,Start Time (s),End Time (s),STE,Volume,ZCR,Silent Ratio,F0,Voiced Ratio
1,0.000,0.020,0.0005970151,0.024433892,0.19545455276966095,1,69.12225705329153,0
2,0.020,0.040,0.01024544,0.10121976,0.5113636255264282,0,69.5583596214511,0
3,0.040,0.060,0.009430096,0.09710868,0.43409091234207153,0,69.5583596214511,0
4,0.060,0.080,0.012688025,0.11264113,0.229545459151268,0,75.51369863013699,0
5,0.080,0.100,0.017616542,0.13272732,0.09090909361839294,0,75.77319587628865,1
6,0.100,0.120,0.012463429,0.11163973,0.32499998807907104,0,69.77848101265823,0
7,0.120,0.140,0.03251567,0.18032102,0.4681818187236786,0,69.12225705329153,0
8,0.140,0.160,0.029436432,0.17157048,0.4681818187236786,0,70.22292993630573,0
9,0.160,0.180,0.023387823,0.15293078,0.3863636255264282,0,70.44728434504792,0
10,0.180,0.200,0.011858021,0.10889454,0.26363635063171387,0,69.33962264150944,0
11,0.200,0.220,0.010304651,0.10151183,0.04318181797862053,0,501.1363636363636,1
12,0.220,0.240,0.019361116,0.13914423,0.06136363744735718,0,82.27611940298507,1
13,0.240,0.260,0.0439891,0.20973578,0.05000000074505806,0,72.77227722772277,1
14,0.260,0.280,0.07564202,0.27503094,0.05454545468091965,0,69.33962264150944,1
15,0.280,0.300,0.093387805,0.30559418,0.04772727191448212,0,130.47337278106508,1
16,0.300,0.320,0.03724875,0.19299935,0.040909089148044586,0,70.22292993630573,1
17,0.320,0.340,0.045676026,0.2137195,0.05000000074505806,0,72.77227722772277,1
18,0.340,0.360,0.03981334,0.1995328,0.04545454680919647,0,121.15384615384616,1
19,0.360,0.380,0.033005077,0.18167299,0.059090908616781235,0,116.66666666666667,1
20,0.380,0.400,0.02254197,0.15013984,0.03863636404275894,0,111.36363636363636,1
21,0.400,0.420,0.03217436,0.17937213,0.034090910106897354,0,111.92893401015229,1
22,0.420,0.440,0.056999285,0.23874523,0.036363635212183,0,113.07692307692308,1
23,0.440,0.460,0.094442785,0.30731544,0.05000000074505806,0,113.07692307692308,1
24,0.460,0.480,0.07616733,0.2759843,0.05000000074505806,0,110.25,1
25,0.480,0.500,0.023638578,0.15374842,0.04545454680919647,0,109.15841584158416,1
26,0.500,0.520,0.0055286996,0.07435522,0.22727273404598236,0,108.62068965517241,0
27,0.520,0.540,0.008070313,0.08983492,0.5363636612892151,0,70.22292993630573,0
28,0.540,0.560,0.012280094,0.110815585,0.5568181872367859,0,70.22292993630573,0
29,0.560,0.580,0.012508226,0.11184018,0.5659090876579285,0,69.12225705329153,0
30,0.580,0.600,0.010023125,0.10011556,0.5068181753158569,0,69.12225705329153,0
31,0.600,0.620,0.0025358244,0.05035697,0.4636363685131073,0,69.12225705329153,0
32,0.620,0.640,0.00058768434,0.024242202,0.05000000074505806,1,551.25,0
33,0.640,0.660,0.0011661171,0.03414846,0.0,0,69.12225705329153,0
34,0.660,0.680,0.0001765396,0.013286821,0.015909090638160706,1,69.12225705329153,0
35,0.680,0.700,0.00057744276,0.02403004,0.040909089148044586,1,69.12225705329153,0
36,0.700,0.720,0.00092202274,0.030364828,0.16818182170391083,1,69.12225705329153,0
37,0.720,0.740,0.0071732663,0.08469514,0.029545454308390617,0,80.18181818181819,1
38,0.740,0.760,0.015522361,0.124588765,0.027272727340459824,0,78.46975088967972,1
39,0.760,0.780,0.01611184,0.12693243,0.027272727340459824,0,78.19148936170212,1
40,0.780,0.800,0.017015299,0.13044271,0.036363635212183,0,76.29757785467127,1
41,0.800,0.820,0.015806772,0.12572499,0.04318181797862053,0,73.01324503311258,1
42,0.820,0.840,0.0025473821,0.050471596,0.25681817531585693,0,69.33962264150944,0
43,0.840,0.860,0.0058014463,0.076167226,0.5636363625526428,0,69.12225705329153,0
44,0.860,0.880,0.006597171,0.081222974,0.6318181753158569,0,69.33962264150944,0
45,0.880,0.900,0.009976279,0.09988132,0.5954545736312866,0,70.0,0
46,0.900,0.920,0.0058464087,0.076461814,0.415909081697464,0,69.12225705329153,0
47,0.920,0.940,0.001627266,0.040339384,0.0,0,525.0,1
48,0.940,0.960,0.000687324,0.026216865,0.26818183064460754,1,69.33962264150944,0
49,0.960,0.980,0.0007567604,0.02750928,0.32499998807907104,1,69.12225705329153,0
50,0.980,1.000,0.014881512,0.1219898,0.03181818127632141,0,74.24242424242425,1
51,1.000,1.020,0.027440745,0.16565248,0.034090910106897354,0,128.19767441860466,1
52,1.020,1.040,0.00332747,0.057684228,0.04318181797862053,0,72.53289473684211,1
53,1.040,1.060,0.00025220192,0.015880866,0.022727273404598236,1,69.12225705329153,0
54,1.060,1.080,0.0009084303,0.030140178,0.04318181797862053,1,69.12225705329153,0
